,ADDRESS,STOPS,WEIGHT,lat,lng
2192,4000 N MOPAC EXPY,6,0.011650485436893204,30.371707699999998,-97.7406695
2193,700 E WILLIAM CANNON DR,6,0.011650485436893204,30.191792699999997,-97.7726007
2194,700 MONTOPOLIS DR,6,0.011650485436893204,30.2375391,-97.6953411
2195,1100 BLOCK CHICON STREET,6,0.011650485436893204,30.266848100000004,-97.7208873
2196,2400 S CONGRESS,6,0.011650485436893204,30.23860879999999,-97.7551071
2197,2400 N MOPAC,6,0.011650485436893204,30.413208,-97.703896
2198,4800 BLOCK NORTH IH 35,6,0.011650485436893204,30.306199,-97.713194
2199,6700 SHOAL CREEK BLVD,6,0.011650485436893204,30.3461751,-97.7454681
2200,1400 BLOCK NORTH IH 35,6,0.011650485436893204,30.2736989,-97.7326906
2201,12400 RESEARCH BLVD,6,0.011650485436893204,30.427666600000002,-97.7571952
2202,300 BRAKER LN,6,0.011650485436893204,30.378530100000003,-97.68016290000001
2203,1100 BLK S IH 35 SVRD SB,6,0.011650485436893204,30.1762518,-97.77842
2204,8200 BLOCK RESEARCH BOULEVARD,6,0.011650485436893204,30.354396,-97.7167115
2205,2400 BLOCK SOUTH US HIGHWAY 183,6,0.011650485436893204,30.2097157,-97.68343270000001
2206,10800 N MOPAC EXPY,6,0.011650485436893204,30.371707699999998,-97.7406695
2207,5700 BLOCK SOUTH MOPAC EXPRESSWAY,6,0.011650485436893204,30.228018100000003,-97.83130940000001
2208,8000 BLOCK RESEARCH BOULEVARD,6,0.011650485436893204,30.35079979999999,-97.715584
2209,2000 BLOCK EAST WILLIAM CANNON DRIVE,6,0.011650485436893204,30.181770699999998,-97.7518073
2210,14700 BLOCK NORTH IH 35,6,0.011650485436893204,30.438401199999998,-97.6696633
2211,900 E OLTORF,6,0.011650485436893204,30.2364038,-97.7472233
2212,400 BLOCK EAST KOENIG LANE,6,0.011650485436893204,30.3210767,-97.716662
2213,10700 N MOPAC EXPY NB,6,0.011650485436893204,,
2214,12400 LAMPLIGHT VILLAGE,6,0.011650485436893204,30.413746399999997,-97.697349
2215,1300 BLK PARMER LN,6,0.011650485436893204,30.4093124,-97.6821325
2216,4000 S LAMAR BLVD,6,0.011650485436893204,30.2363169,-97.7927715
2217,2000 BLOCK NORTH CAPITAL OF TEXAS,6,0.011650485436893204,30.3211023,-97.8189943
2218,12300 METRIC BLVD,6,0.011650485436893204,30.4103223,-97.69706640000001
2219,1200 W BEN WHITE,6,0.011650485436893204,30.2280467,-97.7777543
2220,12300 RESEARCH BLVD,6,0.011650485436893204,30.42611449999999,-97.75391570000001
2221,5700 N IH 35,6,0.011650485436893204,30.317745799999997,-97.70803670000001
2222,2700 BARTON SPRINGS RD,6,0.011650485436893204,30.2678744,-97.772116
2223,2000 BLOCK NORTH CAPITAL OF TEXAS HIGHWA,6,0.011650485436893204,30.3211023,-97.8189943
2224,2700 BARTON SPRINGS ROAD,6,0.011650485436893204,30.2678744,-97.772116
2225,7200 BLOCK NORTH IH 35,6,0.011650485436893204,30.3329832,-97.70456309999999
2226,2400 BLOCK RUTLAND DRIVE,6,0.011650485436893204,30.382381899999995,-97.7210235
2227,8400 S CONGRESS AVE,6,0.011650485436893204,30.174377000000003,-97.7848392
2228,7200 BLOCK EAST BEN WHITE BOULEVARD,6,0.011650485436893204,30.216893,-97.69945600000001
2229,NORTH I 35,6,0.011650485436893204,30.342750399999996,-97.7037491
2230,5400 BLOCK SOUTH IH 35 SERVICE ROAD,6,0.011650485436893204,30.4122515,-97.6745935
2231,4000BL AIRPORT BLVD,6,0.011650485436893204,,
2232,3100 S IH 35,6,0.011650485436893204,30.226074600000004,-97.7469058
2233,1200 S IH 35 NB,6,0.011650485436893204,30.27042,-97.74444
2234,BLOCK IH 35 SVRD,6,0.011650485436893204,30.3154622,-97.7051168
2235,2500 E OLTORF ST,6,0.011650485436893204,30.228084499999998,-97.7289447
2236,4000 S IH 35 SVRD NB,6,0.011650485436893204,,
2237,5000 BLOCK NORTH IH35,6,0.011650485436893204,30.3092277,-97.7114435
2238,13800 N US 183 HWY NB,6,0.011650485436893204,30.5060468,-97.8203465
2239,9200 BLOCK RESEARCH BOULEVARD,6,0.011650485436893204,30.375455199999998,-97.7321816
2240,500 BLOCK WEST STASSNEY LANE,6,0.011650485436893204,30.2076032,-97.77967120000001
2241,2600 W SLAUGHTER LN,6,0.011650485436893204,30.176455100000002,-97.8319127
2242,8900 RESEARCH BLVD SVRD SB,6,0.011650485436893204,30.3550464,-97.7166375
2243,14900 AVERY RANCH BLVD,6,0.011650485436893204,30.4988918,-97.7770285
2244,13800 BLOCK RESEARCH BLVD SVRD,6,0.011650485436893204,30.3735983,-97.7250664
2245,4000 S UD HWY 283,6,0.011650485436893204,30.235986600000004,-97.79335440000001
2246,12500 N US 183,6,0.011650485436893204,30.2480512,-97.6907829
2247,8000 RESEARCH BLVD SB,6,0.011650485436893204,30.350895,-97.715523
2248,10000 RESEARCH BLVD SB,6,0.011650485436893204,30.39102579999999,-97.7472511
2249,1000 ED BLUESTEIN BOULEVARD,6,0.011650485436893204,30.252851,-97.6817594
2250,12300 DESSAU RD,6,0.011650485436893204,30.386226899999997,-97.6489841
2251,4700 S CONGRESS AVE,6,0.011650485436893204,30.2157422,-97.7688642
2252,3200 BLOCK NORTH IH 35,6,0.011650485436893204,30.3441855,-97.6971833
2253,10800 BLOCK NORTH MOPAC EXPRESSWAY,6,0.011650485436893204,30.3742785,-97.7297767
2254,9200 BLOCK BURNET ROAD,6,0.011650485436893204,30.376022999999996,-97.7265698
2255,7400 BLOCK NORTH IH 35,6,0.011650485436893204,30.3362179,-97.7035172
2256,1000 BLOCK NORTH IH 35 SERVICE ROAD,6,0.011650485436893204,30.299772100000002,-97.7171459
2257,5200 S IH 35 SB,6,0.011650485436893204,30.1594697,-97.7926701
2258,1500 BLOCK WEST BEN WHITE BOULEVARD,6,0.011650485436893204,30.2287702,-97.782166
2259,4700 S CONGRESS,6,0.011650485436893204,30.2157422,-97.7688642
2260,13700 N US 183 HWY,6,0.011650485436893204,30.2480512,-97.6907829
2261,5800 S MOPAC EXPY NB,6,0.011650485436893204,30.27559,-97.74257
2262,13700 N US 183 HWY NB,6,0.011650485436893204,30.5060468,-97.8203465
2263,4700 S 1ST STREET,6,0.011650485436893204,30.2160778,-97.776014
2264,1000 BLOCK EAST DEAN KEATON,6,0.011650485436893204,30.287138,-97.7263251
2265,5300 N IH 35 SVRD SB,6,0.011650485436893204,,
2266,14500 N MOPAC,6,0.011650485436893204,30.3795097,-97.7376594
2267,5900 BLOCK EAST OLTORF STREET,6,0.011650485436893204,30.2151424,-97.7104536
2268,2500 S IH 35,6,0.011650485436893204,30.2318021,-97.7432335
2269,400 BLOCK EAST ANDERSON LANE,6,0.011650485436893204,30.342401000000002,-97.702546
2270,7400 S IH 35,6,0.011650485436893204,30.1834398,-97.7764665
2271,12500 N LAMAR BLVD,6,0.011650485436893204,30.4083908,-97.6781238
2272,5000 N MOPAC EXPY SB,6,0.011650485436893204,,
2273,10600 METRIC,6,0.011650485436893204,30.385052,-97.7126596
2274,12200 RESEARCH BLVD SB,6,0.011650485436893204,30.42559799999999,-97.753773
2275,1100 E DEAN KEETON,6,0.011650485436893204,30.28644169999999,-97.72453420000001
2276,NORTH FM 620 ROAD,6,0.011650485436893204,30.4385115,-97.837192
2277,9000 BLOCK NORTH LAMAR BOULEVARD,6,0.011650485436893204,30.3601222,-97.6986849
2278,1100 BLOCK WINSTED LANE,6,0.011650485436893204,30.283494,-97.76683879999999
2279,2300 BLOCK SOUTH LAMAR BOULEVARD,5,0.009708737864077669,30.2479016,-97.7748046
2280,51ST,5,0.009708737864077669,30.3014374,-97.69308670000001
2281,2300 GUADALUPE ST,5,0.009708737864077669,30.28663229999999,-97.74198309999998
2282,9000 N US 183,5,0.009708737864077669,30.1225404,-97.6967149
2283,8600 RESEARCH BLVD,5,0.009708737864077669,30.361479100000004,-97.717989
2284,12700 N US 183,5,0.009708737864077669,30.2480512,-97.6907829
2285,2300 ENGFIELD,5,0.009708737864077669,30.288095399999996,-97.7671057
2286,1700 BLOCK WEST PARMER LANE,5,0.009708737864077669,30.4132414,-97.6880342
2287,900 BLOCK EAST KOENIG LANE,5,0.009708737864077669,30.321873800000002,-97.70952740000001
2288,11600 RESEARCH BLVD SVRD NB,5,0.009708737864077669,30.3550464,-97.7166375
2289,9500 BLOCK EAST US HIGHWAY 290,5,0.009708737864077669,30.232907399999995,-97.7975128
2290,500 BLOCK BRAZOS STREET,5,0.009708737864077669,30.266761900000002,-97.7418351
2291,11600 RESEARCH BLVD NB,5,0.009708737864077669,30.370976000000002,-97.72681700000001
2292,13200 SOUTH I 35,5,0.009708737864077669,30.416870399999997,-97.6738045
2293,1000 N MOPAC EXPY NB,5,0.009708737864077669,,
2294,12400 BLOCK NORTH MOPAC EXPRESSWAY,5,0.009708737864077669,30.3742785,-97.7297767
2295,9500 S IH 35 SB,5,0.009708737864077669,30.164093400000002,-97.7934521
2296,12100 RESEARCH BLVD,5,0.009708737864077669,30.425474600000005,-97.7531575
2297,1700 ED BLUESTEIN,5,0.009708737864077669,30.258866700000002,-97.6757972
2298,1800 BLOCK WEST STASSNEY LANE,5,0.009708737864077669,30.2142276,-97.7950761
2299,5700 CAMERON RD,5,0.009708737864077669,30.315519000000002,-97.702904
2300,12400 BLK S IH 35 NB,5,0.009708737864077669,,
2301,12100 N I 35,5,0.009708737864077669,30.3879623,-97.67355
2302,6500 ED BLUESTEIN,5,0.009708737864077669,30.303361,-97.661753
2303,11700 BLOCK NORTH MOPAC EXPRESSWAY,5,0.009708737864077669,30.3742785,-97.7297767
2304,12300 RESEARCH BLVD SB,5,0.009708737864077669,,
2305,2600 E MARTIN LUTHER KING JR BLVD,5,0.009708737864077669,30.281564000000003,-97.714005
2306,11700 BLOCK NORTH IH 35,5,0.009708737864077669,30.3827803,-97.67413470000001
2307,9500 RESEARCH BLVD SB,5,0.009708737864077669,30.164561,-97.793137
2308,900 RUTLAND DR,5,0.009708737864077669,30.366292600000005,-97.6980814
2309,5700 MANCHACA RD,5,0.009708737864077669,30.215380800000002,-97.8000562
2310,10200 N IH 35,5,0.009708737864077669,30.366707899999998,-97.6835726
2311,5700 FM360,5,0.009708737864077669,30.142508000000003,-97.814555
2312,3600 N MOPAC,5,0.009708737864077669,30.371707699999998,-97.7406695
2313,4500 MANCHACA RD SB,5,0.009708737864077669,30.363515399999997,-97.729023
2314,3000 BLOCK LAKE AUSTIN BOULEVARD,5,0.009708737864077669,30.2853273,-97.7783346
2315,11500 BLOCK NORTH IH 35,5,0.009708737864077669,30.380354999999998,-97.6752476
2316,400 BLOCK NORTH IH 35,5,0.009708737864077669,30.264067200000003,-97.7357078
2317,11500 BLOCK FOUR IRON DRIVE,5,0.009708737864077669,30.4316544,-97.77829840000001
2318,13600 N US 183 HWY SB,5,0.009708737864077669,,
2319,12100 N MOPAC EXPY NB,5,0.009708737864077669,,
2320,600 BLOCK NORTH MOPAC EXPRESSWAY,5,0.009708737864077669,30.3742785,-97.7297767
2321,2400 W PARMER LN,5,0.009708737864077669,30.418373499999998,-97.7008551
2322,600 BLOCK RED RIVER STREET,5,0.009708737864077669,30.2664843,-97.7371835
2323,EAST 32ND STREET,5,0.009708737864077669,30.2904373,-97.72583840000001
2324,8500 BLOCK NORTH IH 35 SERVICE ROAD,5,0.009708737864077669,30.3489516,-97.69515329999999
2325,600 BLOCK NORTH LAMAR BOULEVARD,5,0.009708737864077669,30.271958899999998,-97.7541976
2326,1700 E RIVERSIDE DRIVE,5,0.009708737864077669,30.244604,-97.729746
2327,100 BLOCK EAST WILLIAM CANNON DRIVE,5,0.009708737864077669,30.1930918,-97.77877159999998
2328,11500 BLOCK METRIC BOULEVARD,5,0.009708737864077669,30.3949239,-97.7086573
2329,6500 HWY290 E,5,0.009708737864077669,30.23445269999999,-97.86317
2330,700 BASTROP HWY,5,0.009708737864077669,30.2339377,-97.6858634
2331,100 W SLAUGHTER,5,0.009708737864077669,30.16712159999999,-97.786861
2332,9500 BURNET RD,5,0.009708737864077669,30.3784651,-97.7252148
2333,10500 BLOCK METRIC BOULEVARD,5,0.009708737864077669,30.3839409,-97.7133979
2334,4500 S IH 35,5,0.009708737864077669,30.2107581,-97.7559845
2335,12400 N LAMAR BLVD,5,0.009708737864077669,30.405824,-97.6785579
2336,3600 BLOCK SOUTH IH 35,5,0.009708737864077669,30.2221658,-97.749652
2337,4500 S CONGRESS,5,0.009708737864077669,30.2170837,-97.7691278
2338,7800 N IH 35 SVRD SB,5,0.009708737864077669,,
2339,100 W BEN WHITE,5,0.009708737864077669,30.2236304,-97.763915
2340,13600 SH45,5,0.009708737864077669,30.474834899999998,-97.7724246
2341,4500 VINSON DR,5,0.009708737864077669,30.2207064,-97.7773032
2342,4300 AIRPORT BLVD,5,0.009708737864077669,30.2980625,-97.7096805
2343,8300 CROSS PARK DR,5,0.009708737864077669,30.333544300000003,-97.6682323
2344,13300 BLOCK NORTH I H 35,5,0.009708737864077669,30.4198617,-97.673208
2345,1704 E11TH STREET,5,0.009708737864077669,30.266756400000002,-97.72255600000001
2346,9500 N IH 35 SVRD SB,5,0.009708737864077669,,
2347,4900 E CESAR CHAVEZ ST,5,0.009708737864077669,30.2520445,-97.70063540000001
2348,4200 DUVAL RD,5,0.009708737864077669,30.411781599999998,-97.729538
2349,4500 S IH 35 SB,5,0.009708737864077669,30.2165419,-97.7682835
2350,13600 US 183 HWY NB,5,0.009708737864077669,30.5060468,-97.8203465
2351,1800 BLOCK EAST OLTORF STREET,5,0.009708737864077669,30.232088800000003,-97.7365293
2352,7000 N MOPAC BLVD,5,0.009708737864077669,30.371707699999998,-97.7406695
2353,5700 N IH 35 SB,5,0.009708737864077669,,
2354,7800 N MOPAC EXPY,5,0.009708737864077669,30.361893,-97.7458065
2355,1800 BLOCK EAST ANDERSON LANE,5,0.009708737864077669,30.331133500000004,-97.68040140000001
2356,300 E ANDERSON LN,5,0.009708737864077669,30.343138699999997,-97.70332059999998
2357,9000 BLOCK RESEARCH BOULVARD,5,0.009708737864077669,30.3729779,-97.7267318
2358,300 E BEN WHITE BLVD,5,0.009708737864077669,30.222094399999996,-97.7614566
2359,11500 N MOPAC EXPWY,5,0.009708737864077669,30.4083821,-97.7262444
2360,400 W SLAUGHTER LN,5,0.009708737864077669,30.1705327,-97.7967443
2361,5900 N IH 35,5,0.009708737864077669,30.321390100000002,-97.7075246
2362,13900 BLOCK NORTH U S HIGHWAY 183,5,0.009708737864077669,30.159887199999996,-97.6942463
2363,700 BLOCK WILLIAM CANNON DRIVE,5,0.009708737864077669,30.197658899999997,-97.7879203
2364,1000 ED BLUESTEIN,5,0.009708737864077669,30.252851,-97.6817594
2365,13600 US 183 HWY SB,5,0.009708737864077669,,
2366,13800-13600 BLOCK NORTH IH 35 SERVICE,5,0.009708737864077669,30.484829600000005,-97.67427430000001
2367,13900 N US 183 NB,5,0.009708737864077669,30.27559,-97.74257
2368,300 BLOCK BASTROP HIGHWAY,5,0.009708737864077669,30.240837899999995,-97.6891132
2369,4300 BLOCK GUADALUPE STREET,5,0.009708737864077669,30.3086192,-97.7344156
2370,13900 S IH 35,5,0.009708737864077669,30.1069248,-97.80869720000001
2371,N FM 620 RD,5,0.009708737864077669,30.4385115,-97.837192
2372,12200 AMHERST DR,5,0.009708737864077669,30.4189245,-97.71729570000001
2373,IH 35 SVRD,5,0.009708737864077669,30.3784041,-97.6726625
2374,9000 BLOCK BRODIE LANE,5,0.009708737864077669,30.194284399999997,-97.8430608
2375,9000 N FM 620,5,0.009708737864077669,30.42984199999999,-97.8423265
2376,1400 BLOCK ANDERSON LANE,5,0.009708737864077669,30.334425399999997,-97.6883497
2377,5200 BLOCK NORTH IH 35 SERVICE ROAD,5,0.009708737864077669,30.3113689,-97.7110314
2378,6000 N MOPAC SB,5,0.009708737864077669,,
2379,12300 BLOCK RESEARCH BOULEVARD,5,0.009708737864077669,30.42611449999999,-97.75391570000001
2380,9500 N MOPAC EXPWY,5,0.009708737864077669,30.371707699999998,-97.7406695
2381,12300 BLOCK RIATA TRACE,5,0.009708737864077669,30.42928109999999,-97.7475985
2382,9000 N IH35,5,0.009708737864077669,30.354966499999996,-97.6903073
2383,IH 35 SVRD NB,5,0.009708737864077669,30.420285600000003,-97.671757
2384,600 BLOCK NECHES STREET,5,0.009708737864077669,30.266791100000003,-97.7382439
2385,2700 S LAMAR BLVD,5,0.009708737864077669,30.2453848,-97.7804471
2386,700 E WILLIAM CANNON,5,0.009708737864077669,30.191792699999997,-97.7726007
2387,9500 BLOCK NORTH IH 35 SERVICE ROAD,5,0.009708737864077669,30.360314000000002,-97.6871605
2388,12400 BLOCK SOUTH IH 35,5,0.009708737864077669,30.2410624,-97.7373993
2389,11500 JOLLYVILLE RD,5,0.009708737864077669,30.414415,-97.749925
2390,8300 BLOCK MANCHACA ROAD,5,0.009708737864077669,30.18919649999999,-97.8142017
2391,13900 SH 45,5,0.009708737864077669,30.47554749999999,-97.7678823
2392,400 BLOCK WEST 51ST STREET,5,0.009708737864077669,30.317251199999998,-97.7268273
2393,4100 N IH 35,5,0.009708737864077669,30.2999495,-97.71677700000001
2394,12400 N MOPAC EXPY SVRD NB,5,0.009708737864077669,,
2395,5500 MANCHACA RD,5,0.009708737864077669,30.2166039,-97.7973369
2396,8500 BLOCK GEORGIAN DRIVE,5,0.009708737864077669,30.351144800000004,-97.7007215
2397,WEST 6TH STREET AT,5,0.009708737864077669,30.273019899999998,-97.7579551
2398,5200 BLOCK NORTH LAMAR BOULEVARD,5,0.009708737864077669,30.320497800000002,-97.731961
2399,8300 BLOCK RESEARCH BOULEVARD,5,0.009708737864077669,30.355971000000004,-97.7159
2400,9000 METRIC BLVD,5,0.009708737864077669,30.371803000000003,-97.72172
2401,13700 N US 183 HWY SVRD SB,5,0.009708737864077669,,
2402,9500 BLOCK NORTH MOPAC EXPRESSWAY,5,0.009708737864077669,30.3742785,-97.7297767
2403,7000 N MOPAC EXPY SB,5,0.009708737864077669,,
2404,11600 BLOCK SOUTH IH 35 SERVICE ROAD,5,0.009708737864077669,30.4122515,-97.6745935
2405,11500 FOUR IRON DR,5,0.009708737864077669,30.4316544,-97.77829840000001
2406,1700 BLOCK WEST CESAR CHAVEZ STREET,5,0.009708737864077669,30.272551,-97.7645903
2407,N US HWY 183,5,0.009708737864077669,30.476168199999996,-97.78122940000002
2408,12700 N LAMAR BLVD,5,0.009708737864077669,30.411771,-97.6782467
2409,7000 BLOCK CAMERON ROAD,5,0.009708737864077669,30.325545399999996,-97.6933439
2410,5600 BLOCK NORTH IH 35 SERVICE ROAD,5,0.009708737864077669,30.3161304,-97.7079623
2411,600 E ST JOHNS AVE,5,0.009708737864077669,30.3340289,-97.7055638
2412,2600 SCOFIELD RIDGE,5,0.009708737864077669,30.430243100000006,-97.69658890000001
2413,5TH,5,0.009708737864077669,30.2718048,-97.7585407
2414,6500 BLOCK SOUTH IH 35 SERVICE ROAD,5,0.009708737864077669,30.4122515,-97.6745935
2415,2400 BLOCK SOUTH IH 35,5,0.009708737864077669,30.232780100000003,-97.7427145
2416,13500 BLOCK NORTH IH 35,5,0.009708737864077669,30.420695799999997,-97.6726157
2417,9200 BLOCK ANDERSON MILL ROAD,5,0.009708737864077669,30.450537199999996,-97.7847905
2418,400 GROVE BLVD,5,0.009708737864077669,30.2435251,-97.7013731
2419,9300 BLOCK SOUTH IH 35,5,0.009708737864077669,30.163523100000003,-97.7906495
2420,1000 BLOCK NORTH IH 35,5,0.009708737864077669,30.299772100000002,-97.7171459
2421,8000 S IH35,5,0.009708737864077669,30.177319899999997,-97.7805697
2422,5100 S IH 35 SVRD SB,5,0.009708737864077669,30.237996999999996,-97.825886
2423,6500 BLOCK EAST WILLIAM CANNON DRIVE,5,0.009708737864077669,30.168598,-97.736875
2424,8000 WEST GATE BLVD,5,0.009708737864077669,30.1991403,-97.8265148
2425,2400 BARTON SPRINGS,5,0.009708737864077669,30.289422899999998,-97.8668108
2426,300 BLOCK NORTH MOPAC EXPRESSWAY,5,0.009708737864077669,30.3742785,-97.7297767
2427,3800 SOUTHRIDGE DR,5,0.009708737864077669,30.2321718,-97.777603
2428,2400 BARTON SPRINGS RD,5,0.009708737864077669,30.2678744,-97.772116
2429,900 BLOCK WEST BRAKER LANE,5,0.009708737864077669,30.383344,-97.688443
2430,14600 SH 45,5,0.009708737864077669,30.4757989,-97.767049
2431,NORTH I 35 SERVICE ROAD,5,0.009708737864077669,30.3005675,-97.7152308
2432,1200 BLOCK BARTON SPRINGS ROAD,5,0.009708737864077669,30.261147700000002,-97.758007
2433,9300 MANCHACA,5,0.009708737864077669,30.179897999999998,-97.82011740000002
2434,1600 BLK ENFIELD RD,5,0.009708737864077669,30.282777000000003,-97.7578285
2435,12000 BLOCK DESSAU ROAD,5,0.009708737864077669,30.379523300000002,-97.654524
2436,3700 N MOPAC EXPY SB,5,0.009708737864077669,,
2437,4400 AIRPORT BLVD,5,0.009708737864077669,30.3003609,-97.7129214
2438,4900 S 1ST,5,0.009708737864077669,30.215093699999997,-97.7780554
2439,9300 S IH 35 SVRD SB,5,0.009708737864077669,30.1663156,-97.7898426
2440,5200 N MOPAC,5,0.009708737864077669,30.371707699999998,-97.7406695
2441,1600 BLOCK MONTOPOLIS DRIVE,5,0.009708737864077669,30.2278728,-97.7019779
2442,2400 BLOCK WICKERSHAM LANE,5,0.009708737864077669,30.227438,-97.723113
2443,1600 BLOCK ENFIELD DRIVE,5,0.009708737864077669,30.282777000000003,-97.7578285
2444,300 BLOCK WEST BEN WHITE BOULEVARD,5,0.009708737864077669,30.224784999999997,-97.7656417
2445,2400 BLOCK WEST BEN WHITE BOULEVARD,5,0.009708737864077669,30.233105199999997,-97.793252
2446,900 BLOCK SOUTH MOPAC EXPRESSWAY,5,0.009708737864077669,30.2675908,-97.782197
2447,12000 BLOCK NORTH I H 35,5,0.009708737864077669,30.395139899999997,-97.6725693
2448,1600 BLOCK EAST 51ST STREET,5,0.009708737864077669,30.3049021,-97.7009675
2449,8500 JAMESTOWN DR,5,0.009708737864077669,30.35569529999999,-97.7083579
2450,13400 SOUTH I 35,5,0.009708737864077669,30.169035700000002,-97.7860056
2451,3000 MANCHACA RD,5,0.009708737864077669,30.24207729999999,-97.7820583
2452,4900 S IH 35,5,0.009708737864077669,30.2070387,-97.758646
2453,9300 N LAMAR,5,0.009708737864077669,30.36216839999999,-97.6986145
2454,500 N MOPAC EXPY NB,5,0.009708737864077669,30.27042,-97.74444
2455,1200 BLOCK AIRPORT BOULEVARD,5,0.009708737864077669,30.276890500000004,-97.700362
2456,300 MONTOPOLIS,5,0.009708737864077669,30.2423164,-97.6926388
2457,3800 BLOCK ED BLUESTEIN BOULEVARD,5,0.009708737864077669,30.272927799999998,-97.6688918
2458,800 S CONGRESS AVE,5,0.009708737864077669,30.254700399999997,-97.74777270000001
2459,8100 N IH 35,5,0.009708737864077669,30.3436143,-97.6981257
2460,400 E KOENIG,5,0.009708737864077669,30.3210767,-97.716662
2461,NORTH IH 35  SERVICE ROAD,5,0.009708737864077669,30.3005675,-97.7152308
2462,1000 BLOCK ED BLUESTEIN BOUVLARD,5,0.009708737864077669,30.252851,-97.6817594
2463,1000 W BEN WHITE BLVD WB,5,0.009708737864077669,30.2291902,-97.7901435
2464,100 BLOCK EAST 8TH STREET,5,0.009708737864077669,30.2699158,-97.7420933
2465,8000 FM 2222,5,0.009708737864077669,30.41768799999999,-97.6991515
2466,100 AIRPORT BLVD,5,0.009708737864077669,30.2440414,-97.69110490000001
2467,4400 E RIVERSIDE DRIVE,5,0.009708737864077669,30.2340465,-97.7227496
2468,6TH STREET AT,5,0.009708737864077669,30.273019899999998,-97.7579551
2469,5600 E BEN WHITE BLVDEB,5,0.009708737864077669,30.213613199999998,-97.7188089
2470,6500 BLOCK NORTH MOPAC EXPRESSWAY,5,0.009708737864077669,30.345878999999996,-97.75210340000001
2471,5600 E WILLIAM CANNON DR,5,0.009708737864077669,30.176053399999997,-97.7436573
2472,3800 BLOCK FM 2222,5,0.009708737864077669,30.41768799999999,-97.6991515
2473,1000 BLOCK EAST DEAN KEATON STREET,5,0.009708737864077669,30.287138,-97.7263251
2474,9200 W PARMER LANE,5,0.009708737864077669,30.478100899999998,-97.7642725
2475,1500 N IH 35 NB,5,0.009708737864077669,30.27042,-97.74444
2476,700 WINSTED LN,5,0.009708737864077669,30.280419199999997,-97.7692551
2477,9200 S IH 35 NB,5,0.009708737864077669,30.143386,-97.793332
2478,6500 BLOCK NORTH IH 35,5,0.009708737864077669,30.342750399999996,-97.7037491
2479,12500 S IH 35 SB,5,0.009708737864077669,30.1594697,-97.7926701
2480,4200 BLK S US 183 HWY SB,5,0.009708737864077669,,
2481,9200 RESEARCH BLVD NB,5,0.009708737864077669,30.370976000000002,-97.72681700000001
2482,12500 S IH35 NB,5,0.009708737864077669,30.27042,-97.74444
2483,3000 N MOPAC EXPY SB,5,0.009708737864077669,,
2484,13500 S IH35 NB,5,0.009708737864077669,30.266218,-97.746056
2485,3800 NORTH MOPAC EXPRESSWAY,5,0.009708737864077669,30.371707699999998,-97.7406695
2486,3800 S 1ST ST,5,0.009708737864077669,30.228848699999997,-97.7685765
2487,1200 BLOCK EAST OLTORF STREET,5,0.009708737864077669,30.2346493,-97.7436915
2488,LAKE AUSTIN ZONE 8,5,0.009708737864077669,30.3272957,-97.92593470000001
2489,1000 BLOCK MEARNS MEADOW BOULEVARD,5,0.009708737864077669,30.366982699999998,-97.7006002
2490,1500 W KOENIG LN,5,0.009708737864077669,30.331606,-97.73261490000002
2491,E 12TH ST,5,0.009708737864077669,30.275075199999996,-97.7116139
2492,10300 RESEARCH BLVD NB,5,0.009708737864077669,30.370976000000002,-97.72681700000001
2493,900 BLOCK WEST PARMER,5,0.009708737864077669,30.4079603,-97.6786152
2494,8000 RESEARCH BLVD,5,0.009708737864077669,30.35079979999999,-97.715584
2495,1000 BLOCK DEAN KEETON STREET,5,0.009708737864077669,30.287138,-97.7263251
2496,800 W 6TH ST,5,0.009708737864077669,30.2710244,-97.7506538
2497,6TH,5,0.009708737864077669,30.273019899999998,-97.7579551
2498,3800 S IH 35 NB,5,0.009708737864077669,30.27042,-97.74444
2499,2600 BKK E MLK,5,0.009708737864077669,,
2500,2400 BLOCK ANDREW ZILKER ROAD,5,0.009708737864077669,30.267626899999996,-97.7765518
2501,6600 BLOCK BLUFF SPRINGS ROAD,5,0.009708737864077669,30.189113399999997,-97.7679117
2502,12600 BLOCK NORTH IH 35 SERVICE ROAD,5,0.009708737864077669,30.4114672,-97.6743422
2503,1500 S IH 35 SB,5,0.009708737864077669,30.271057,-97.745655
2504,5600 N IH35,5,0.009708737864077669,30.3161304,-97.7079623
2505,6900 BLOCK NORTH MOPAC EXPRESSWAY,5,0.009708737864077669,30.3742785,-97.7297767
2506,10300 BURNET RD,5,0.009708737864077669,30.3868309,-97.7243397
2507,NORTH I H 35 WEST FRONTAGE ROAD,5,0.009708737864077669,30.353519399999996,-97.6913959
2508,1600 BLOCK RIVERSIDE DRIVE,5,0.009708737864077669,30.245804600000003,-97.7310725
2509,10400 BLOCK SOUTH IH 35,5,0.009708737864077669,30.1515364,-97.79244240000001
2510,1400 E ANDERSON,5,0.009708737864077669,30.334425399999997,-97.6883497
2511,16000 AVERY RANCH BLVD,5,0.009708737864077669,30.494085499999997,-97.7915594
2512,500 S LAMAR BLVD,5,0.009708737864077669,30.260626300000002,-97.7589495
2513,1400 S IH 35,5,0.009708737864077669,30.24532289999999,-97.7353109
2514,13600 N IH35 SB SVC RD,5,0.009708737864077669,30.415734999999998,-97.675538
